MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1004,0.0518665,0.023628,0.046172
1006,0.0404532,0.00893785,-0.0394535
1008,0.0805739,-0.0293168,0.0750512
1010,0.121888,-0.0678182,-0.101278
1012,0.100295,-0.00952322,-0.0998418
1014,0.0600873,0.0599722,-0.00371862
1016,0.0436562,-0.04072,0.0157398
1018,0.0914242,-0.0912812,-0.00511165
1020,0.0768194,-0.0600302,-0.0479333
1022,0.0262766,-0.00209387,0.026193
1024,0.0459879,0.0344652,-0.0304473
1026,0.0459879,0.0344652,-0.0304473
1028,0.0459879,0.0344652,-0.0304473
1030,0.071366,-0.0629253,-0.0336677
1032,0.0809851,-0.0227695,-0.0777183
1034,0.0183653,-0.00373428,-0.0179817
1036,0.025928,-0.000129833,0.0259277
1038,0.108544,0.105657,-0.0248643
1040,0.0407589,0.0231543,-0.0335435
1042,0.0407589,0.0231543,-0.0335435
1044,0.0407589,0.0231543,-0.0335435
1046,0.0331727,-0.00542987,-0.0327253
1048,0.0310841,0.0251653,0.0182463
1050,0.0559797,0.0559797,5.82457e-05
1052,0.0177407,-0.0040799,-0.0172652
1054,0.0180353,0.0122957,-0.0131943
1056,0.0180353,0.0122957,-0.0131943
1058,0.0353038,-0.00738125,0.0345235
1060,0.0353038,-0.00738125,0.0345235
1062,0.0353038,-0.00738125,0.0345235
1064,0.0232248,0.0179413,0.0147479
1066,0.0232248,0.0179413,0.0147479
1068,0.0993941,-0.0925177,0.0363272
1070,0.0525971,0.0425022,0.0309842
1072,0.0197706,0.0192492,0.00451065
1074,0.0169463,0.0165485,0.0036499
1076,0.085532,0.0792038,-0.0322873
1078,0.0200764,0.0139402,-0.0144477
1080,0.0291395,0.00510678,0.0286885
1082,0.045223,-0.0443973,-0.00860207
1084,0.045223,-0.0443973,-0.00860207
1086,0.045223,-0.0443973,-0.00860207
1088,0.045223,-0.0443973,-0.00860207
1090,0.0135938,-0.0134848,-0.00171783
1092,0.047321,0.00712377,0.0467817
1094,0.0502757,0.00383602,-0.0501292
1096,0.0296211,-0.027976,-0.00973398
1098,0.0296211,-0.027976,-0.00973398
1100,0.0319806,-0.0316695,-0.0044497
1102,0.0660803,-0.0581657,-0.0313585
1104,0.0660803,-0.0581657,-0.0313585
1106,0.0421391,0.0406167,-0.0112244
1108,0.0421391,0.0406167,-0.0112244
1110,0.0265057,-0.0175203,-0.0198895
1112,0.0489959,0.0350475,-0.0342385
1114,0.0998585,-0.00483667,-0.0997413
1116,0.0259887,0.0257562,-0.00346863
1118,0.0237928,-0.0201182,0.0127025
1120,0.0773583,-0.0751795,-0.0182303
1122,0.0526639,0.0511153,0.0126772
1124,0.0594657,0.0530465,-0.0268745
1126,0.00752795,0.00705382,-0.0026294
1128,0.0076482,-0.0051263,0.00567592
1130,0.0262576,-0.014654,-0.0217882
1132,0.04925,-0.0147171,-0.0469997
1134,0.0597007,0.00615587,-0.0593825
1136,0.0597007,0.00615587,-0.0593825
1138,0.053343,0.0488315,-0.02147
1140,0.0495746,-0.0194112,0.0456163
1142,0.0110223,-0.0087308,0.00672788
1144,0.0543708,-0.0292103,-0.0458578
1146,0.0543708,-0.0292103,-0.0458578
1148,0.0734647,0.0720848,0.014172
1150,0.0316146,-0.00850578,-0.0304488
1152,0.0316146,-0.00850578,-0.0304488
1154,0.0675245,-0.0350837,-0.0576948
1156,0.123963,-0.109922,-0.0573062
1158,0.0703442,-0.0680935,-0.0176515
1160,0.010728,0.0106333,-0.00142256
1162,0.0636759,-0.0272117,-0.0575687
1164,0.0212608,0.0029853,-0.0210502
1166,0.0212608,0.0029853,-0.0210502
1168,0.0731984,-0.0476872,0.0555332
1170,0.0828679,-0.00560152,0.0826783
1172,0.0279324,-0.02629,-0.00943697
1174,0.110983,0.0806255,-0.076268
1176,0.112338,-0.035208,-0.106678
1178,0.0659192,0.0204068,0.062681
1180,0.0355393,0.0163263,-0.0315673
1182,0.0761027,-0.0210613,0.0731303
1184,0.0409678,-0.039552,0.0106771
1186,0.0350565,-0.00116352,-0.0350372
1188,0.0350565,-0.00116352,-0.0350372
1190,0.0350565,-0.00116352,-0.0350372
1192,0.0350565,-0.00116352,-0.0350372
1194,0.0350565,-0.00116352,-0.0350372
1196,0.0309509,0.0308235,0.00280505
1198,0.0562381,0.055536,-0.00885873
1200,0.0296081,-0.00359298,0.0293893
1202,0.0577151,-0.0569683,-0.00925425
1204,0.0431277,0.0361687,0.023491
1206,0.0848619,-0.0140566,-0.0836897
1208,0.0395984,0.01019,-0.0382648
1210,0.0713179,0.0434683,0.0565398
1212,0.0637494,0.0147549,0.0620183
1214,0.029925,-0.00751952,-0.0289648
1216,0.0351947,-0.0104366,-0.0336117
1218,0.0351947,-0.0104366,-0.0336117
1220,0.0606161,0.0413507,0.044322
1222,0.0254213,-0.025356,0.00182087
1224,0.0606111,0.034972,0.0495042
1226,0.0606111,0.034972,0.0495042
1228,0.0507705,0.0321627,0.0392837
1230,0.0849766,-0.0841307,-0.0119607
1232,0.009486,-0.00133742,0.00939125
1234,0.0457575,0.0133435,-0.0437687
1236,0.0244896,-0.0123164,0.0211672
1238,0.019236,-0.0188388,-0.00388888
1240,0.0320038,0.0291097,-0.0132994
1242,0.0503475,0.0238788,0.0443247
1244,0.0228414,-0.0151717,-0.0170748
1246,0.0298892,-0.0246162,0.0169532
1248,0.0298892,-0.0246162,0.0169532
1250,0.0663121,-0.0613313,0.0252143
1252,0.057979,0.0032906,-0.0578855
1254,0.057979,0.0032906,-0.0578855
1256,0.106499,-0.0357937,-0.100304
1258,0.0608425,-0.055712,-0.0244537
1260,0.0634661,0.0288995,-0.0565045
1262,0.0979007,-0.0179997,0.0962318
1264,0.102344,0.00455002,0.102243
1266,0.0526211,-0.0462152,-0.0251623
1268,0.0337628,-0.00468732,0.0334358
1270,0.0406595,-0.0274053,0.0300357
1272,0.0968661,0.0632922,-0.073329
1274,0.0968661,0.0632922,-0.073329
1276,0.0814238,-0.0767038,0.0273197
1278,0.0346269,0.00782193,0.0337318
1280,0.0782094,0.060262,-0.0498518
1282,0.061587,-0.000659912,0.0615835
1284,0.061587,-0.000659912,0.0615835
1286,0.0876035,-0.0692155,-0.053699
1288,0.0876035,-0.0692155,-0.053699
1290,0.0485972,-0.0398637,0.0277952
1292,0.0485972,-0.0398637,0.0277952
1294,0.0485972,-0.0398637,0.0277952
1296,0.0309195,-0.00959503,-0.029393
1298,0.0879702,0.0879345,0.00250672
1300,0.112931,-0.0688787,-0.089494
1302,0.0525581,-0.028936,0.0438755
1304,0.0172852,0.0110025,0.0133313
1306,0.0172852,0.0110025,0.0133313
1308,0.0172852,0.0110025,0.0133313
1310,0.0172852,0.0110025,0.0133313
1312,0.0172852,0.0110025,0.0133313
