MDTU,plaq,Re(det),Im(det),link
660,0.00101941,2.10263e-07,1.70441e-07,12.0003
662,0.000881296,2.48698e-07,3.43392e-07,15.2515
664,0.00167204,8.17202e-07,7.85457e-07,15.2355
666,0.00113012,3.92442e-07,4.99662e-07,17.5044
668,0.00154394,7.38947e-07,7.37139e-07,16.9105
670,0.00138705,7.09936e-07,8.44265e-07,17.287
672,0.00108666,5.67181e-07,6.84694e-07,16.4184
674,0.0011945,2.28594e-07,2.7469e-07,16.5415
676,0.00142587,9.27693e-07,8.05139e-07,17.1438
678,0.00121767,6.15729e-07,5.52889e-07,17.3065
680,0.00181086,5.94397e-07,6.44651e-07,19.5395
682,0.00181086,5.94397e-07,6.44651e-07,19.5395
684,0.00181086,5.94397e-07,6.44651e-07,19.5395
686,0.000912352,2.86738e-07,3.23551e-07,18.6195
688,0.00160719,5.2133e-07,2.1162e-07,20.126
690,0.00144789,2.43995e-07,3.57831e-07,20.7524
692,0.00118169,4.13023e-07,3.45344e-07,22.1733
694,0.00141966,9.40945e-07,1.09971e-06,20.1651
696,0.00121077,6.67578e-07,3.86597e-07,21.352
698,0.00201637,1.10496e-06,7.24016e-07,21.115
700,0.00155493,3.37486e-07,3.5114e-07,21.8718
702,0.00111247,4.69646e-07,6.18902e-07,19.8723
704,0.00218351,6.93069e-07,6.46898e-07,19.9728
706,0.00148937,1.75539e-07,3.74364e-07,22.1095
708,0.00085566,5.28428e-07,2.08162e-07,20.1089
710,0.000539497,1.37148e-07,2.10131e-07,19.3567
712,0.00212829,1.37394e-06,9.35612e-07,18.5455
714,0.00123976,1.14558e-06,5.50851e-07,19.0486
716,0.00123947,7.78527e-07,7.16199e-07,17.8754
718,0.00152469,6.36497e-07,3.61787e-07,18.3739
720,0.00147602,8.87425e-07,1.87786e-06,18.603
722,0.00129094,1.99262e-07,7.49442e-07,16.7801
724,0.00217371,6.88141e-07,2.23807e-06,16.1846
726,0.0011014,2.14615e-07,6.47343e-07,14.192
728,0.00131517,4.74822e-07,9.31194e-07,15.1741
730,0.000760525,1.78851e-07,5.42309e-07,13.1215
732,0.000957057,3.43797e-07,3.72552e-07,10.3958
734,0.000957057,3.43797e-07,3.72552e-07,10.3958
736,0.000991707,4.18895e-07,2.92463e-07,10.644
738,0.00239858,2.93777e-06,2.26561e-06,9.93543
740,0.00169086,1.15653e-06,1.13594e-06,9.00836
742,0.00120676,4.85699e-07,3.50409e-07,10.4844
744,0.00120676,4.85699e-07,3.50409e-07,10.4844
746,0.00143772,1.70684e-07,2.84125e-07,10.0053
748,0.00149303,1.49632e-07,2.83782e-07,10.0057
750,0.0021285,2.1142e-06,5.01845e-07,9.19767
752,0.000637706,9.51801e-08,9.68214e-08,9.06563
754,0.00210957,5.38553e-07,2.39147e-07,9.52308
756,0.00130434,1.39187e-07,2.63261e-07,7.5916
758,0.00130434,1.39187e-07,2.63261e-07,7.5916
760,0.00161813,8.16255e-07,1.9985e-07,7.64084
762,0.00160347,4.19643e-07,3.86588e-07,6.12368
764,0.00114524,4.26282e-07,2.42732e-07,4.45015
766,0.000940358,5.02876e-07,2.4558e-07,4.42374
768,0.00114148,7.18577e-08,4.80713e-08,4.04873
770,0.000750517,1.71569e-07,4.3869e-08,4.2629
772,0.0021399,7.48622e-07,1.64984e-06,3.90227
774,0.00136842,6.63763e-07,1.04319e-06,2.81949
776,0.00135957,3.75455e-07,3.05595e-07,3.20024
778,0.00135957,3.75455e-07,3.05595e-07,3.20024
780,0.00101097,6.22684e-07,2.35205e-07,2.69054
782,0.000779805,2.31338e-07,1.46842e-07,3.14986
784,0.00146382,6.47521e-07,7.42328e-07,3.64766
786,0.00146382,6.47521e-07,7.42328e-07,3.64766
788,0.00146382,6.47521e-07,7.42328e-07,3.64766
790,0.00146382,6.47521e-07,7.42328e-07,3.64766
792,0.00146382,6.47521e-07,7.42328e-07,3.64766
794,0.00146382,6.47521e-07,7.42328e-07,3.64766
796,0.000679765,3.48427e-07,1.71594e-07,4.61
798,0.00115879,1.1766e-07,1.82963e-07,3.07418
800,0.00115879,1.1766e-07,1.82963e-07,3.07418
802,0.00153636,2.09145e-07,1.40776e-07,3.52712
804,0.000909957,5.52453e-07,6.89022e-07,3.83797
806,0.00101066,1.73063e-07,1.78605e-07,4.28624
808,0.00257247,1.81811e-06,4.60046e-06,4.55215
810,0.000996837,1.89881e-07,4.40922e-07,3.82289
812,0.000790552,3.20556e-07,3.05497e-07,4.13045
814,0.00220162,3.87934e-07,8.41443e-07,4.81265
816,0.00203686,1.24417e-06,9.64235e-07,5.72639
818,0.000701725,8.12135e-08,1.01825e-07,5.31785
820,0.000958993,1.66146e-07,1.09455e-07,5.28881
822,0.00145991,4.59098e-07,3.26985e-07,6.09004
824,0.00145991,4.59098e-07,3.26985e-07,6.09004
826,0.00188738,2.48231e-07,7.47081e-07,4.95982
828,0.0012696,1.7452e-07,3.3443e-07,4.48963
830,0.00214893,8.39961e-07,5.45363e-07,3.94968
832,0.00123117,2.46299e-07,5.26128e-07,4.05299
834,0.000605294,2.37572e-07,1.21192e-07,4.57192
836,0.00116951,9.04379e-07,4.45881e-07,3.81383
838,0.00134734,1.721e-07,8.6746e-08,4.41994
840,0.000768593,3.8771e-07,6.95157e-07,4.8997
842,0.00105462,5.48712e-07,5.89132e-07,5.66178
844,0.00202499,5.5611e-07,4.93026e-07,4.56717
846,0.00129743,1.32096e-06,2.4534e-06,3.45926
848,0.00148886,9.12688e-07,6.09149e-07,3.89852
850,0.00281306,5.54519e-07,5.72367e-07,3.77327
852,0.000988044,1.85456e-07,1.19781e-07,3.42168
854,0.000953739,6.35409e-07,1.14565e-06,4.27998
856,0.00125733,3.82449e-07,4.24696e-07,3.9774
858,0.00171402,7.70176e-07,5.39517e-07,4.19753
860,0.0010517,5.85218e-07,7.64821e-07,4.1035
862,0.00172164,3.05905e-07,9.95022e-07,3.84845
864,0.00172164,3.05905e-07,9.95022e-07,3.84845
866,0.00172623,2.48566e-06,2.23405e-06,3.38535
868,0.00198136,1.73738e-06,7.56871e-07,3.8152
870,0.00151306,5.69581e-07,3.61533e-07,3.89415
872,0.00223566,1.04841e-06,2.74103e-06,4.33211
874,0.00202181,4.79126e-07,1.97183e-07,3.94257
876,0.00111917,1.77334e-07,2.31222e-07,4.09374
878,0.00103298,6.08422e-07,3.80924e-07,4.37798
880,0.00202291,4.24843e-07,2.59104e-07,4.08977
882,0.00202291,4.24843e-07,2.59104e-07,4.08977
884,0.00202291,4.24843e-07,2.59104e-07,4.08977
886,0.00202291,4.24843e-07,2.59104e-07,4.08977
888,0.00162349,3.88231e-07,3.53591e-07,3.37726
890,0.000949627,6.69722e-07,5.55334e-07,3.41321
892,0.00204772,8.41263e-07,7.22812e-07,3.10919
894,0.00136666,2.36915e-07,2.20144e-07,3.99297
896,0.00275686,4.2749e-07,5.61294e-07,3.73412
898,0.00263033,1.01727e-06,6.12637e-07,4.87811
900,0.00139694,8.25686e-07,3.95453e-07,5.67263
902,0.00139694,8.25686e-07,3.95453e-07,5.67263
904,0.00110361,6.09617e-07,3.16379e-07,6.05369
906,0.00110361,6.09617e-07,3.16379e-07,6.05369
908,0.00110361,6.09617e-07,3.16379e-07,6.05369
910,0.00110361,6.09617e-07,3.16379e-07,6.05369
912,0.00110361,6.09617e-07,3.16379e-07,6.05369
914,0.00110361,6.09617e-07,3.16379e-07,6.05369
916,0.00110361,6.09617e-07,3.16379e-07,6.05369
918,0.000895549,1.69181e-07,1.44698e-07,5.64985
920,0.000818578,2.94149e-07,3.85538e-07,6.53025
922,0.00174482,1.14784e-06,2.33229e-06,6.61342
924,0.000883716,4.88237e-07,3.9747e-07,7.47224
926,0.00143569,3.65659e-07,2.38577e-07,7.18185
928,0.00222633,2.7599e-07,2.33583e-07,8.24649
