ReTr(L),ImTr(L)
-0.00880735,-0.0315293
0.0207166,0.087407
-0.00983325,-0.0596433
0.00314648,-0.027551
-0.0364397,-0.0201043
-0.0179416,0.026004
-0.0340445,0.0189242
-0.096708,0.0878152
-0.0104762,-0.0762427
-0.0870207,-0.112771
0.101449,-0.013483
0.0373288,0.0272415
-0.034234,-0.0524507
-0.102885,0.00807545
0.041658,-0.0335078
0.0385635,0.0552622
0.121799,0.0881877
0.0634675,-0.0033504
0.0825208,0.00641322
0.0523757,0.0642148
0.0130249,-0.0241988
0.0362577,0.0664157
-0.0132058,0.062372
-0.0132058,0.062372
-0.0132058,0.062372
-0.0534572,0.0847523
0.0242437,0.0166884
-0.0613098,0.0241526
0.144805,-0.0379123
-0.00347905,0.0128244
-0.0541452,-0.0739622
-0.0749612,0.0648322
0.143424,0.0956522
0.047712,-0.032063
0.0369667,0.0666652
-0.0673405,0.0030836
-0.0146705,-0.00119034
-0.0146705,-0.00119034
-0.0167158,0.065239
-0.0167158,0.065239
-0.0167158,0.065239
-0.0167158,0.065239
-0.0456602,-0.0749242
0.160758,-0.0514607
0.160758,-0.0514607
0.00378455,0.0653125
0.0308465,-0.049084
-0.0608573,0.00335575
-0.0504923,-0.0377847
-0.114122,-0.0442625
0.11945,-0.0330095
0.0216382,0.0780432
0.0720252,-0.054808
0.0720252,-0.054808
-0.0369022,-0.0160274
-0.0431453,0.00439745
0.0196703,0.0539328
-0.0885548,-0.0198801
-0.0385542,0.00204484
-0.0135435,0.0459215
-0.0205165,0.0969903
