MDTU,min_width,max_width
1906,2.04355,1.43489
1908,2.04355,1.43489
1910,2.09102,1.36953
1912,1.99191,1.36735
1914,2.01814,1.37944
1916,2.05762,1.43374
1918,2.05762,1.43374
1920,1.96858,1.40122
1922,1.96858,1.40122
1924,1.96858,1.40122
1926,1.96858,1.40122
1928,1.96858,1.40122
1930,1.93592,1.4118
1932,1.93592,1.4118
1934,1.98411,1.40657
1936,1.98411,1.40657
1938,2.02363,1.46612
1940,2.02363,1.46612
1942,2.17436,1.46257
1944,2.0119,1.43151
1946,2.01054,1.46917
1948,1.98709,1.42266
1950,1.92908,1.39565
1952,2.13448,1.36581
1954,2.13448,1.36581
1956,1.89464,1.35289
1958,1.95562,1.33374
1960,1.97625,1.3382
1962,1.91667,1.33431
1964,2.1033,1.28534
1966,1.95995,1.3832
1968,1.99214,1.39161
1970,2.14966,1.34881
1972,1.95205,1.31514
1974,1.91754,1.32007
1976,1.99225,1.32751
1978,2.00122,1.34775
1980,1.99954,1.34146
1982,1.97584,1.34069
1984,1.97584,1.34069
1986,2.01328,1.34438
1988,1.97946,1.39465
1990,1.97946,1.39465
1992,1.93463,1.38557
1994,1.93463,1.38557
1996,1.93463,1.38557
1998,1.95025,1.34454
2000,1.94445,1.40919
